"genesysId","instCode","name","aliasType","lang","version"
"3515401",,"Mb-t-247","ACCENAME",,"0"
"3515402",,"Mb-t-301","ACCENAME",,"0"
"3515403",,"Mb-t-321","ACCENAME",,"0"
"3515404",,"Mb-t-348a","ACCENAME",,"0"
"3515405",,"Mb-t-348b","ACCENAME",,"0"
"3515406",,"Mb-t-354","ACCENAME",,"0"
"3515407",,"Mb-t-363","ACCENAME",,"0"
"3515408",,"Marbot","ACCENAME",,"0"
"3515409",,"Mayette","ACCENAME",,"0"
"3515410",,"Meylannaise","ACCENAME",,"0"
"3515411",,"Midland","ACCENAME",,"0"
"3515412",,"Nogon","ACCENAME",,"0"
"3515413",,"Nugget","ACCENAME",,"0"
"3515414",,"Parisienne","ACCENAME",,"0"
"3515415",,"Payne","ACCENAME",,"0"
"3515416",,"Pedro","ACCENAME",,"0"
"3515418",,"R.montignac","ACCENAME",,"0"
"3515420",,"Serr","ACCENAME",,"0"
"3515422",,"Sibisel-39","ACCENAME",,"0"
"3515425",,"Sundland","ACCENAME",,"0"
"3515426",,"Taibilla-5","ACCENAME",,"0"
"3515428",,"Trinta","ACCENAME",,"0"
"3515431",,"Adams-10","ACCENAME",,"0"
"3515432",,"AMIGO","ACCENAME",,"0"
"3515433",,"Chandler","ACCENAME",,"0"
"3515434",,"Chase D-12","ACCENAME",,"0"
"3515435",,"Franquette","ACCENAME",,"0"
"3515437",,"Gustine","ACCENAME",,"0"
"3515438",,"Mb-c-31","ACCENAME",,"0"
"3515441",,"Mb-c-34","ACCENAME",,"0"
"3515442",,"Mb-c-35","ACCENAME",,"0"
"3515445",,"Mb-c-41","ACCENAME",,"0"
"3515446",,"Mb-c-42","ACCENAME",,"0"
"3515447",,"Mb-c-45","ACCENAME",,"0"
"3515448",,"Mb-c-46","ACCENAME",,"0"
"3515449",,"Mb-c-47","ACCENAME",,"0"
"3515454",,"Mb-lu-21","ACCENAME",,"0"
"3515455",,"Mb-lu-22","ACCENAME",,"0"
"3515456",,"Mb-lu-23","ACCENAME",,"0"
"3515457",,"Mb-lu-24","ACCENAME",,"0"
"3515460",,"Mb-lu-31","ACCENAME",,"0"
"3515461",,"Mb-ll-5","ACCENAME",,"0"
"3515462",,"Mb-o-53","ACCENAME",,"0"
"3515463",,"Mb-po-2","ACCENAME",,"0"
"3515464",,"Mb-po-3","ACCENAME",,"0"
"3515465",,"Mb-po-4","ACCENAME",,"0"
"3515466",,"Mb-po-6","ACCENAME",,"0"
"3515467",,"Mb-po-11","ACCENAME",,"0"
"3515468",,"Mb-po-12","ACCENAME",,"0"
"3515470",,"Mb-po-27","ACCENAME",,"0"
"3515471",,"Mb-po-55","ACCENAME",,"0"
"3515472",,"Mb-t-38","ACCENAME",,"0"
"3515476",,"Mb-t-232","ACCENAME",,"0"
"3515478",,"Mb-s-88","ACCENAME",,"0"
"3515479",,"Mb-s-89","ACCENAME",,"0"
"3515480",,"Sampion","ACCENAME",,"0"
"3515481",,"Solze","ACCENAME",,"0"
"3515482",,"Tobilla","ACCENAME",,"0"
"3515484",,"Cela","ACCENAME",,"0"
"3515486",,"Hd-20","ACCENAME",,"0"
"3515487",,"Hd-23","ACCENAME",,"0"
"3515488",,"Hd-24","ACCENAME",,"0"
"3515489",,"Hd-30","ACCENAME",,"0"
"3515490",,"Hd-31","ACCENAME",,"0"
"3515491",,"Hd-35","ACCENAME",,"0"
"3515493",,"Hd-40","ACCENAME",,"0"
"3515494",,"Hd-45","ACCENAME",,"0"
"3515496",,"Mb-s-22","ACCENAME",,"0"
"3515497",,"Mb-s-48","ACCENAME",,"0"
"3515499",,"Mb-s-50","ACCENAME",,"0"
"3515500",,"Mb-s-51","ACCENAME",,"0"
"3515501",,"Mb-s-52","ACCENAME",,"0"
"3515503",,"Mb-s-86","ACCENAME",,"0"
"3515506",,"Mb-t-39","ACCENAME",,"0"
"3515508",,"Mb-t-49","ACCENAME",,"0"
"3515509",,"Mb-t-77","ACCENAME",,"0"
"3515510",,"Mb-t-120","ACCENAME",,"0"
"3515514",,"Ng-2","ACCENAME",,"0"
"3515515",,"Ng-3","ACCENAME",,"0"
"3515516",,"Ng-4","ACCENAME",,"0"
"3515520",,"Ng-11","ACCENAME",,"0"
"3515521",,"Ng-12","ACCENAME",,"0"
"3515522",,"Ng-13","ACCENAME",,"0"
"3515523",,"Ng-14","ACCENAME",,"0"
"3515524",,"Ng-15","ACCENAME",,"0"
"3515525",,"Ng-16","ACCENAME",,"0"
"3515526",,"Ng-17","ACCENAME",,"0"
"3515527",,"Ng-18","ACCENAME",,"0"
"3515528",,"Ng-19","ACCENAME",,"0"
"3515530",,"Ng-28","ACCENAME",,"0"
"3515536",,"Rg-10","ACCENAME",,"0"
"3515538",,"Rg-32","ACCENAME",,"0"
"3515540",,"Rg-34","ACCENAME",,"0"
"3515541",,"Rg-37","ACCENAME",,"0"
"3515544",,"Rg-42","ACCENAME",,"0"
"3515550",,"Adams-10 T-37","ACCENAME",,"0"
"3515551",,"Amigo T-61","ACCENAME",,"0"
"3515552",,"AS-O T-51","ACCENAME",,"0"
"3515553",,"AS-5 T-55","ACCENAME",,"0"
"3515554",,"Corne T-22","ACCENAME",,"0"
"3515556",,"Chase D-9 T-47","ACCENAME",,"0"
"3515557",,"Chico T-3","ACCENAME",,"0"
"3515558",,"Franquette T-28","ACCENAME",,"0"
"3515559",,"Grosvert T-35","ACCENAME",,"0"
"3515560",,"Hartley T-30","ACCENAME",,"0"
"3515562",,"Marbot T-25","ACCENAME",,"0"
"3515563",,"Mayette T-21","ACCENAME",,"0"
"3515564",,"Mb-t-119","ACCENAME",,"0"
"3515565",,"Meylannaise T-53","ACCENAME",,"0"
"3515566",,"Parisienne T-26","ACCENAME",,"0"
"3515567",,"Payne T-49","ACCENAME",,"0"
"3515570",,"Serr T-8","ACCENAME",,"0"
"3515573",,"Sunland T-43","ACCENAME",,"0"
"3515574",,"Tehama T-31","ACCENAME",,"0"
"3515575",,"Vina T-41","ACCENAME",,"0"
"3515576",,"Vina T-42","ACCENAME",,"0"
"3764091",,"Pferdeblutnuss Aufhauser Baden","ACCENAME",,"0"
"3822258",,"7439","COLLNUMB",,"0"
"3905651",,"BM 48A","ACCENAME",,"0"
"3905651",,"00063","COLLNUMB",,"0"
"3910081",,"BM 47A","ACCENAME",,"0"
"3910081",,"00062","COLLNUMB",,"0"
"3910082",,"BM 47","ACCENAME",,"0"
"3910082",,"00061","COLLNUMB",,"0"
"3910083",,"00060","COLLNUMB",,"0"
"3910083",,"CHERNIVETSKIJ 1","ACCENAME",,"0"
"3910084",,"00059","COLLNUMB",,"0"
"3910084",,"Tikhomirivskij","ACCENAME",,"0"
"3910099",,"1214","ACCENAME",,"0"
"3910099",,"00109","COLLNUMB",,"0"
"3910100",,"1153","ACCENAME",,"0"
"3910100",,"00108","COLLNUMB",,"0"
"3910101",,"1132","ACCENAME",,"0"
"3910101",,"00107","COLLNUMB",,"0"
"3910102",,"1111","ACCENAME",,"0"
"3910102",,"00106","COLLNUMB",,"0"
"3910103",,"1110","ACCENAME",,"0"
"3910103",,"00105","COLLNUMB",,"0"
"3910104",,"1083","ACCENAME",,"0"
"3910104",,"00104","COLLNUMB",,"0"
"3910105",,"1072","ACCENAME",,"0"
"3910105",,"00103","COLLNUMB",,"0"
"3910106",,"1061","ACCENAME",,"0"
"3910106",,"00102","COLLNUMB",,"0"
"3910107",,"1047","ACCENAME",,"0"
"3910107",,"00101","COLLNUMB",,"0"
"3910108",,"1020","ACCENAME",,"0"
"3910108",,"00100","COLLNUMB",,"0"
"3910109",,"992","ACCENAME",,"0"
"3910109",,"00099","COLLNUMB",,"0"
"3910110",,"952","ACCENAME",,"0"
"3910110",,"00097","COLLNUMB",,"0"
"3910111",,"982","ACCENAME",,"0"
"3910111",,"00098","COLLNUMB",,"0"
"3910112",,"914","ACCENAME",,"0"
"3910112",,"00096","COLLNUMB",,"0"
"3910113",,"905","ACCENAME",,"0"
"3910113",,"00094","COLLNUMB",,"0"
"3910114",,"906","ACCENAME",,"0"
"3910114",,"00095","COLLNUMB",,"0"
"3910115",,"857","ACCENAME",,"0"
"3910115",,"00092","COLLNUMB",,"0"
"3910116",,"866","ACCENAME",,"0"
"3910116",,"00093","COLLNUMB",,"0"
"3910117",,"850","ACCENAME",,"0"
"3910117",,"00091","COLLNUMB",,"0"
"3910118",,"812","ACCENAME",,"0"
"3910118",,"00090","COLLNUMB",,"0"
"3910119",,"755","ACCENAME",,"0"
"3910119",,"00088","COLLNUMB",,"0"
"3910120",,"806","ACCENAME",,"0"
"3910120",,"00089","COLLNUMB",,"0"
"3910121",,"732","ACCENAME",,"0"
"3910121",,"00087","COLLNUMB",,"0"
"3910122",,"708","ACCENAME",,"0"
"3910122",,"00085","COLLNUMB",,"0"
"3910123",,"711","ACCENAME",,"0"
"3910123",,"00086","COLLNUMB",,"0"
"3910124",,"697","ACCENAME",,"0"
"3910124",,"00084","COLLNUMB",,"0"
"3910125",,"00083","COLLNUMB",,"0"
"3910125",,"15 S","ACCENAME",,"0"
"3910126",,"00081","COLLNUMB",,"0"
"3910126",,"KH 13","ACCENAME",,"0"
"3910127",,"00082","COLLNUMB",,"0"
"3910127",,"4 s","ACCENAME",,"0"
"3910128",,"S 353","ACCENAME",,"0"
"3910128",,"00080","COLLNUMB",,"0"
"3910129",,"S 345","ACCENAME",,"0"
"3910129",,"00079","COLLNUMB",,"0"
"3910130",,"S 187","ACCENAME",,"0"
"3910130",,"00078","COLLNUMB",,"0"
"3910131",,"S 8","ACCENAME",,"0"
"3910131",,"00077","COLLNUMB",,"0"
"3910132",,"S 7","ACCENAME",,"0"
"3910132",,"00076","COLLNUMB",,"0"
"3910133",,"S 5","ACCENAME",,"0"
"3910133",,"00075","COLLNUMB",,"0"
"3910134",,"P 5","ACCENAME",,"0"
"3910134",,"00072","COLLNUMB",,"0"
"3910135",,"P 172","ACCENAME",,"0"
"3910135",,"00074","COLLNUMB",,"0"
"3910136",,"P 4","ACCENAME",,"0"
"3910136",,"00071","COLLNUMB",,"0"
"3910137",,"P 3","ACCENAME",,"0"
"3910137",,"00070","COLLNUMB",,"0"
"3910138",,"G 1","ACCENAME",,"0"
"3910138",,"00068","COLLNUMB",,"0"
"3910139",,"D 2","ACCENAME",,"0"
"3910139",,"00069","COLLNUMB",,"0"
"3910140",,"B130A","ACCENAME",,"0"
"3910140",,"00067","COLLNUMB",,"0"
"3910141",,"B 130","ACCENAME",,"0"
"3910141",,"00066","COLLNUMB",,"0"
"3910142",,"B 84A","ACCENAME",,"0"
"3910142",,"00065","COLLNUMB",,"0"
"3910143",,"B 7","ACCENAME",,"0"
"3910143",,"00064","COLLNUMB",,"0"
"3914198",,"04495","COLLNUMB",,"0"
"3914198",,"BURLIUK","ACCENAME",,"0"
"3914199",,"04493","COLLNUMB",,"0"
"3914199",,"BOSPOR","ACCENAME",,"0"
"3914200",,"04492","COLLNUMB",,"0"
"3914200",,"ARKAD","ACCENAME",,"0"
"3914301",,"00174","COLLNUMB",,"0"
"3914302",,"00172","COLLNUMB",,"0"
"3914303",,"00173","COLLNUMB",,"0"
"3914304",,"00171","COLLNUMB",,"0"
"3914306",,"00170","COLLNUMB",,"0"
"3938736","CHE105","999-04","DONORNUMB",,"0"
"3938736",,"Rote Donau","ACCENAME",,"0"
"3938736",,"999-04","COLLNUMB",,"0"
"3938737","CHE105","999-05","DONORNUMB",,"0"
"3938737",,"RA611","ACCENAME",,"0"
"3938737",,"999-05","COLLNUMB",,"0"
"3938740","CHE105","999-06","DONORNUMB",,"0"
"3938740",,"999-06","COLLNUMB",,"0"
"3938740",,"NOYER PLEUREUR","ACCENAME",,"0"
"3938742","CHE105","999-02","DONORNUMB",,"0"
"3938742",,"999-02","COLLNUMB",,"0"
"3938742",,"NOYER FEUILLES POURPRE","ACCENAME",,"0"
"3938744","CHE105","999-01","DONORNUMB",,"0"
"3938744",,"999-01","COLLNUMB",,"0"
"3938744",,"NOYER FEUILLES LACINIÉES","ACCENAME",,"0"
"3938746","CHE105","039-03","DONORNUMB",,"0"
"3938746",,"Inconnu 7","ACCENAME",,"0"
"3938746",,"039-03","COLLNUMB",,"0"
"3938748","CHE105","815","DONORNUMB",,"0"
"3938748",,"Hugnuss fertilis","ACCENAME",,"0"
"3938748",,"815","COLLNUMB",,"0"
"3942902",,"Weinsberg 2","ACCENAME",,"0"
"3942903",,"Weinsberg 2","ACCENAME",,"0"
"3942904",,"Weinsberg 1","ACCENAME",,"0"
"3942905",,"Sittendorfer Rote","ACCENAME",,"0"
"3942906",,"Traubennuss","ACCENAME",,"0"
"3942907",,"Weinsberg 1","ACCENAME",,"0"
"3942908",,"Serr","ACCENAME",,"0"
"3942909",,"Rote Donaunuss","ACCENAME",,"0"
"3942910",,"Rote Donaunuss","ACCENAME",,"0"
"3942911",,"Serr","ACCENAME",,"0"
"3942912",,"Papiernuss von Hoehentoch","ACCENAME",,"0"
"3942913",,"Mars","ACCENAME",,"0"
"3942914",,"Mars","ACCENAME",,"0"
"3942915",,"Mars","ACCENAME",,"0"
"3942916",,"Lake","ACCENAME",,"0"
"3942917",,"Lara","ACCENAME",,"0"
"3942918",,"Lake","ACCENAME",,"0"
"3942919",,"Jupiter","ACCENAME",,"0"
"3942920",,"Lake","ACCENAME",,"0"
"3942921",,"Killinger","ACCENAME",,"0"
"3942922",,"Jupiter","ACCENAME",,"0"
"3942923",,"Jupiter","ACCENAME",,"0"
"3942924",,"Jng.Vert.","ACCENAME",,"0"
"3942924",,"Klon II","ACCENAME",,"0"
"3942925",,"Jng.Vert.","ACCENAME",,"0"
"3942925",,"Klon I","ACCENAME",,"0"
"3942926",,"Jng.Vert.","ACCENAME",,"0"
"3942926",,"Klon I","ACCENAME",,"0"
"3942927",,"Geisenheim 26","ACCENAME",,"0"
"3942928",,"Geisenheim 286","ACCENAME",,"0"
"3942929",,"Gerweiler","ACCENAME",,"0"
"3942930",,"Geisenheim 26","ACCENAME",,"0"
"3942931",,"Geisenheim 26","ACCENAME",,"0"
"3942932",,"Geisenheim 139","ACCENAME",,"0"
"3942933",,"Geisenheim 139","ACCENAME",,"0"
"3942934",,"Geisenheim 120","ACCENAME",,"0"
"3942935",,"Geisenheim 120","ACCENAME",,"0"
"3942936",,"Geisenheim 120","ACCENAME",,"0"
"3942937",,"Esterhazy II","ACCENAME",,"0"
"3942938",,"Esterhazy II","ACCENAME",,"0"
"3942939",,"Esterhazy II","ACCENAME",,"0"
"3942940",,"Donau Schachtelnuss","ACCENAME",,"0"
"3942941",,"Aufhauser Baden","ACCENAME",,"0"
"3942942",,"Aufhauser Baden","ACCENAME",,"0"
"3942943",,"Aufhauser Baden","ACCENAME",,"0"
"3942947",,"Aufhauser Baden","ACCENAME",,"0"
"3956696",,"955-03","COLLNUMB",,"0"
"3956696",,"INCONNU 164","ACCENAME",,"0"
"3962954",,"IDA0100","COLLNUMB",,"0"
"3962959",,"Nogal de Ale","ACCENAME",,"0"
"3962959",,"IDA0095","COLLNUMB",,"0"
"3963058",,"Nogal de macadamia","ACCENAME",,"0"
"3963058",,"IDA0073","COLLNUMB",,"0"
"3963067",,"IDA0062","COLLNUMB",,"0"
"3963076",,"IDA0053","COLLNUMB",,"0"
"3963076",,"mollar","ACCENAME",,"0"
"3963078",,"IDA0051","COLLNUMB",,"0"
"3963078",,"mollar","ACCENAME",,"0"
"3963079",,"Cerrado medio mollar","ACCENAME",,"0"
"3963079",,"IDA0052","COLLNUMB",,"0"
"3963080",,"Medio cerrada","ACCENAME",,"0"
"3963080",,"IDA0050","COLLNUMB",,"0"
"3963119",,"IDA0031","COLLNUMB",,"0"
"3963150",,"IDA0015","COLLNUMB",,"0"
"3963150",,"Nogal","ACCENAME",,"0"
"3963315",,"JHG0070","COLLNUMB",,"0"
"3963405",,"APM0068","COLLNUMB",,"0"
"3963405",,"mollar","ACCENAME",,"0"
"3963558",,"CEMC0084","COLLNUMB",,"0"
"3963562",,"CEMC0082","COLLNUMB",,"0"
"3963562",,"mollar","ACCENAME",,"0"
"3963637",,"CEMC0074","COLLNUMB",,"0"
"3963642",,"CEMC0069","COLLNUMB",,"0"
"3963653",,"CEMC0054","COLLNUMB",,"0"
"3963666",,"CEMC0042","COLLNUMB",,"0"
"3963666",,"Nogal","ACCENAME",,"0"
"3963672",,"CEMC0033","COLLNUMB",,"0"
"3963676",,"CEMC0032","COLLNUMB",,"0"
"3963676",,"mollar","ACCENAME",,"0"
"3963699",,"CEMC0008","COLLNUMB",,"0"
"3963718",,"DAM0035","COLLNUMB",,"0"
"4024723","CHE065","733","DONORNUMB",,"0"
"4024723",,"Bad Ragaz","ACCENAME",,"0"
"4024723",,"733","COLLNUMB",,"0"
"4024727","CHE065","34288","DONORNUMB",,"0"
"4024727",,"Dinhard","ACCENAME",,"0"
"4024727",,"34288","COLLNUMB",,"0"
"4024730","CHE065","45343","DONORNUMB",,"0"
"4024730",,"Babenthal","ACCENAME",,"0"
"4024730",,"45343","COLLNUMB",,"0"
"4024731","CHE065","171517","DONORNUMB",,"0"
"4024731",,"Altbüron","ACCENAME",,"0"
"4024731",,"171517","COLLNUMB",,"0"
"4024732","CHE065","731","DONORNUMB",,"0"
"4024732",,"Lidwien von Räfis","ACCENAME",,"0"
"4024732",,"731","COLLNUMB",,"0"
"4024733","CHE065","808","DONORNUMB",,"0"
"4024733",,"Hinwil","ACCENAME",,"0"
"4024733",,"808","COLLNUMB",,"0"
"4024734","CHE065","843","DONORNUMB",,"0"
"4024734",,"Castasegna","ACCENAME",,"0"
"4024734",,"843","COLLNUMB",,"0"
"4024735","CHE065","53677","DONORNUMB",,"0"
"4024735",,"Grasswil","ACCENAME",,"0"
"4024735",,"53677","COLLNUMB",,"0"
"4024736","CHE065","807","DONORNUMB",,"0"
"4024736",,"Guschelmuth","ACCENAME",,"0"
"4024736",,"807","COLLNUMB",,"0"
"4024737","CHE065","737","DONORNUMB",,"0"
"4024737",,"Igis-Birkholz","ACCENAME",,"0"
"4024737",,"737","COLLNUMB",,"0"
"4024738","CHE065","736","DONORNUMB",,"0"
"4024738",,"Gams","ACCENAME",,"0"
"4024738",,"736","COLLNUMB",,"0"
"4024739","CHE065","878","DONORNUMB",,"0"
"4024739",,"Roggwil","ACCENAME",,"0"
"4024739",,"878","COLLNUMB",,"0"
"4024740","CHE065","163699","DONORNUMB",,"0"
"4024740",,"SCHARANS","ACCENAME",,"0"
"4024740",,"163699","COLLNUMB",,"0"
"4024741","CHE065","704","DONORNUMB",,"0"
"4024741",,"Grafenried","ACCENAME",,"0"
"4024741",,"704","COLLNUMB",,"0"
"4024742","CHE065","55858","DONORNUMB",,"0"
"4024742",,"Neuenegg","ACCENAME",,"0"
"4024742",,"55858","COLLNUMB",,"0"
"4024745","CHE065","848","DONORNUMB",,"0"
"4024745",,"Sax 1","ACCENAME",,"0"
"4024745",,"848","COLLNUMB",,"0"
"4024746","CHE065","707","DONORNUMB",,"0"
"4024746",,"Kappeler","ACCENAME",,"0"
"4024746",,"707","COLLNUMB",,"0"
"4024747",,"Bargen","ACCENAME",,"0"
"4024748","CHE065","703","DONORNUMB",,"0"
"4024748",,"Schwamendingen","ACCENAME",,"0"
"4024748",,"703","COLLNUMB",,"0"
"4024749","CHE065","802","DONORNUMB",,"0"
"4024749",,"Manelsa","ACCENAME",,"0"
"4024749",,"802","COLLNUMB",,"0"
"4024750","CHE065","935","DONORNUMB",,"0"
"4024750",,"Bözberg","ACCENAME",,"0"
"4024750",,"935","COLLNUMB",,"0"
"4024751","CHE065","84022","DONORNUMB",,"0"
"4024751",,"Gansingen","ACCENAME",,"0"
"4024751",,"84022","COLLNUMB",,"0"
"4024752","CHE065","738","DONORNUMB",,"0"
"4024752",,"Igis-Forst","ACCENAME",,"0"
"4024752",,"738","COLLNUMB",,"0"
"4024753","CHE065","716","DONORNUMB",,"0"
"4024753",,"Ingenbohl","ACCENAME",,"0"
"4024753",,"716","COLLNUMB",,"0"
"4024754","CHE065","38847","DONORNUMB",,"0"
"4024754",,"Stammheim","ACCENAME",,"0"
"4024754",,"38847","COLLNUMB",,"0"
"4024755","CHE065","868","DONORNUMB",,"0"
"4024755",,"Hinterforst","ACCENAME",,"0"
"4024755",,"868","COLLNUMB",,"0"
"4024756","CHE065","701","DONORNUMB",,"0"
"4024756",,"Hermikon","ACCENAME",,"0"
"4024756",,"701","COLLNUMB",,"0"
"4024757","CHE065","860","DONORNUMB",,"0"
"4024757",,"Soglio","ACCENAME",,"0"
"4024757",,"860","COLLNUMB",,"0"
"4024758","CHE065","723","DONORNUMB",,"0"
"4024758",,"Schänis","ACCENAME",,"0"
"4024758",,"723","COLLNUMB",,"0"
"4024759","CHE065","33962","DONORNUMB",,"0"
"4024759",,"Fischenthal","ACCENAME",,"0"
"4024759",,"33962","COLLNUMB",,"0"
"4024760","CHE065","739","DONORNUMB",,"0"
"4024760",,"Kriessneri","ACCENAME",,"0"
"4024760",,"739","COLLNUMB",,"0"
"4024761","CHE065","849","DONORNUMB",,"0"
"4024761",,"Sax 2","ACCENAME",,"0"
"4024761",,"849","COLLNUMB",,"0"
"4024762","CHE065","734","DONORNUMB",,"0"
"4024762",,"Ambicka","ACCENAME",,"0"
"4024762",,"734","COLLNUMB",,"0"
"4024763","CHE065","859","DONORNUMB",,"0"
"4024763",,"Au","ACCENAME",,"0"
"4024763",,"859","COLLNUMB",,"0"
"4024764","CHE065","837","DONORNUMB",,"0"
"4024764",,"Hefenhofen","ACCENAME",,"0"
"4024764",,"837","COLLNUMB",,"0"
"4024765","CHE065","857","DONORNUMB",,"0"
"4024765",,"Euggelberg","ACCENAME",,"0"
"4024765",,"857","COLLNUMB",,"0"
"4024766","CHE065","856","DONORNUMB",,"0"
"4024766",,"Märstetten","ACCENAME",,"0"
"4024766",,"856","COLLNUMB",,"0"
"4024767",,"Gsell","ACCENAME",,"0"
"4024768","CHE065","128180","DONORNUMB",,"0"
"4024768",,"Benken","ACCENAME",,"0"
"4024768",,"128180","COLLNUMB",,"0"
"4024769","CHE065","171550","DONORNUMB",,"0"
"4024769",,"Altdorf","ACCENAME",,"0"
"4024769",,"171550","COLLNUMB",,"0"
"4024770","CHE065","724","DONORNUMB",,"0"
"4024770",,"Ziegelbrücke","ACCENAME",,"0"
"4024770",,"724","COLLNUMB",,"0"
"4024771","CHE065","115359","DONORNUMB",,"0"
"4024771",,"Goldingen","ACCENAME",,"0"
"4024771",,"115359","COLLNUMB",,"0"
"4024772","CHE065","830","DONORNUMB",,"0"
"4024772",,"rote Gubler 1","ACCENAME",,"0"
"4024772",,"830","COLLNUMB",,"0"
"4024773","CHE065","846","DONORNUMB",,"0"
"4024773",,"Dettighofen","ACCENAME",,"0"
"4024773",,"846","COLLNUMB",,"0"
"4024774","CHE065","861","DONORNUMB",,"0"
"4024774",,"Bondo","ACCENAME",,"0"
"4024774",,"861","COLLNUMB",,"0"
"4024775","CHE065","780","DONORNUMB",,"0"
"4024775",,"Fägswil","ACCENAME",,"0"
"4024775",,"780","COLLNUMB",,"0"
"4024776","CHE065","708","DONORNUMB",,"0"
"4024776",,"Hägglingen","ACCENAME",,"0"
"4024776",,"708","COLLNUMB",,"0"
"4024777","CHE065","91938","DONORNUMB",,"0"
"4024777",,"Hirschthal","ACCENAME",,"0"
"4024777",,"91938","COLLNUMB",,"0"
"4024778","CHE065","135007","DONORNUMB",,"0"
"4024778",,"Raperswilen","ACCENAME",,"0"
"4024778",,"135007","COLLNUMB",,"0"
"4024779",,"FRANQUETTE","ACCENAME",,"0"
"4024780","CHE065","750-01","DONORNUMB",,"0"
"4024780",,"750-01","COLLNUMB",,"0"
"4024780",,"COEUVE","ACCENAME",,"0"
"4024781","CHE065","750-01","DONORNUMB",,"0"
"4024781",,"750-01","COLLNUMB",,"0"
"4024781",,"COEUVE","ACCENAME",,"0"
"4024782","CHE065","121-01","DONORNUMB",,"0"
"4024782",,"121-01","COLLNUMB",,"0"
"4024782",,"MONT-LA-VILLE","ACCENAME",,"0"
"4024783","CHE065","840","DONORNUMB",,"0"
"4024783",,"Strasser","ACCENAME",,"0"
"4024783",,"840","COLLNUMB",,"0"
"4024784","CHE065","999-05","DONORNUMB",,"0"
"4024784",,"999-05","COLLNUMB",,"0"
"4024784",,"FRANCE RA611","ACCENAME",,"0"
"4024785",,"039-01","DONORNUMB",,"1"
"4024785",,"039-01","COLLNUMB",,"0"
"4024785",,"LE MONT-SUR-LAUSANNE 1","ACCENAME",,"0"
"4024786","CHE065","487-02","DONORNUMB",,"0"
"4024786",,"Russin","ACCENAME",,"0"
"4024786",,"487-02","COLLNUMB",,"0"
"4024787","CHE065","150-01","DONORNUMB",,"0"
"4024787",,"Allaman","ACCENAME",,"0"
"4024787",,"150-01","COLLNUMB",,"0"
"4024788","CHE065","380-01","DONORNUMB",,"0"
"4024788",,"Ecoteaux","ACCENAME",,"0"
"4024788",,"380-01","COLLNUMB",,"0"
"4024789","CHE065","440-02","DONORNUMB",,"0"
"4024789",,"440-02","COLLNUMB",,"0"
"4024789",,"FENALET","ACCENAME",,"0"
"4024790","CHE065","209-01","DONORNUMB",,"0"
"4024790",,"209-01","COLLNUMB",,"0"
"4024790",,"MOIRY","ACCENAME",,"0"
"4024791","CHE065","024-01","DONORNUMB",,"0"
"4024791",,"Prangins","ACCENAME",,"0"
"4024791",,"024-01","COLLNUMB",,"0"
"4024792","CHE065","390-02","DONORNUMB",,"0"
"4024792",,"390-02","COLLNUMB",,"0"
"4024792",,"BLONAY","ACCENAME",,"0"
"4024793","CHE065","216-02","DONORNUMB",,"0"
"4024793",,"216-02","COLLNUMB",,"0"
"4024793",,"ROMAINMÔTIER","ACCENAME",,"0"
"4024794","CHE065","504-01","DONORNUMB",,"0"
"4024794",,"504-01","COLLNUMB",,"0"
"4024794",,"LE LOCLE","ACCENAME",,"0"
"4024795","CHE065","503-01","DONORNUMB",,"0"
"4024795",,"503-01","COLLNUMB",,"0"
"4024795",,"ESTAVAYER-LE-LAC","ACCENAME",,"0"
"4024796","CHE065","043-01","DONORNUMB",,"0"
"4024796",,"Grandson","ACCENAME",,"0"
"4024796",,"043-01","COLLNUMB",,"0"
"4024797","CHE065","468-01","DONORNUMB",,"0"
"4024797",,"468-01","COLLNUMB",,"0"
"4024797",,"CARTIGNY","ACCENAME",,"0"
"4024798","CHE065","638-01","DONORNUMB",,"0"
"4024798",,"AUSSERBERG","ACCENAME",,"0"
"4024798",,"638-01","COLLNUMB",,"0"
"4024799","CHE065","012-01","DONORNUMB",,"0"
"4024799",,"Crissier","ACCENAME",,"0"
"4024799",,"012-01","COLLNUMB",,"0"
"4024800","CHE065","014-03","DONORNUMB",,"0"
"4024800",,"014-03","COLLNUMB",,"0"
"4024800",,"PENTHAZ","ACCENAME",,"0"
"4024801","CHE065","160-01","DONORNUMB",,"0"
"4024801",,"160-01","COLLNUMB",,"0"
"4024801",,"BURSINS","ACCENAME",,"0"
"4024802","CHE065","286-02","DONORNUMB",,"0"
"4024802",,"286-02","COLLNUMB",,"0"
"4024802",,"GIEZ","ACCENAME",,"0"
"4024803","CHE065","816","DONORNUMB",,"0"
"4024803",,"Jucker","ACCENAME",,"0"
"4024803",,"816","COLLNUMB",,"0"
"4024804","CHE065","291-01","DONORNUMB",,"0"
"4024804",,"291-01","COLLNUMB",,"0"
"4024804",,"GRESSY","ACCENAME",,"0"
"4024805","CHE065","039-02","DONORNUMB",,"0"
"4024805",,"039-02","COLLNUMB",,"0"
"4024805",,"LE MONT SUR LAUSANNE 2","ACCENAME",,"0"
"4024806","CHE065","614-01","DONORNUMB",,"0"
"4024806",,"NAX","ACCENAME",,"0"
"4024806",,"614-01","COLLNUMB",,"0"
"4024807","CHE065","858-01","DONORNUMB",,"0"
