"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","curationType","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"3416612","342a6e17-5b7a-4811-9764-bd16ccb4491e","UKR033","UN7500079",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100","UKR034","","","1285","2023-11-18 09:52:30"
"3416613","a6412871-9fa7-4acd-b404-4d79acbb9b8a","UKR033","UN7500077",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416614","8f109c22-760c-4223-8ffd-b0e1b0a62858","UKR033","UN7500076",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416615","ad3e6d57-70d0-4323-808e-0f616d22b975","UKR033","UN7500074",,"Juglans","regia","L.","","","Juglans regia L.","RUS","",,"","","false","","20","100",,"","","1285","2023-11-18 09:52:30"
"3416616","ab82c3d5-b75d-434f-bbea-989b32124002","UKR033","UN7500072",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416617","98047924-03d6-440e-a558-3fd3b2c666b8","UKR033","UN7500067",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"","","1285","2023-11-18 09:52:30"
"3416618","153e444e-2735-4952-876b-baab145af2a0","UKR033","UN7500060",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416619","4e08f644-c078-46c8-ae54-75047be017c7","UKR033","UN7500059",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416620","fd29f879-d85f-4aa0-b91f-ebed8f084fcf","UKR033","UN7500057",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416621","51786f95-b0aa-4942-a8f6-3b21ff32cf1f","UKR046","UN7500021",,"Juglans","regia","L.","","","Juglans regia L.",,"","1978----","","","false","","20","",,"","","1285","2023-11-18 08:25:02"
"3416622","0899ccc6-ee2f-4ef7-94f7-f174bba2a3aa","UKR046","UN7500018",,"Juglans","regia","L.","","","Juglans regia L.",,"","1978----","","","false","","20","",,"","","1285","2023-11-18 08:25:02"
"3416623","6e811839-e6fa-4100-ad98-8e923fa5cb2e","UKR046","UN7500019",,"Juglans","regia","L.","","","Juglans regia L.",,"","1978----","","","false","","20","",,"","","1285","2023-11-18 08:25:13"
"3416624","ebaf6d11-6ed8-4f44-babc-0777a0e9f38f","UKR046","UN7500020",,"Juglans","regia","L.","","","Juglans regia L.",,"","1978----","","","false","","20","",,"","","1285","2023-11-18 08:25:13"
"3416625","63c405fa-a7ea-47cd-a2ef-a097b8b7f4c2","UKR046","UN7500016",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:48"
"3416626","e5edb32b-6705-4561-a34d-fbca8475f642","UKR046","UN7500017",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1978----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416627","cd732c9b-98e9-42b1-b3be-95e40047b434","UKR046","UN7500014",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416628","3bd3e55c-0d1f-4b15-9d4c-198ed28982f0","UKR046","UN7500015",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1978----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416629","1cea6211-31bb-4c9a-9def-5d66dde00637","UKR046","UN7500013",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416630","3905ebbd-e614-48ee-957c-25749ef664cd","UKR046","UN7500011",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416631","4fe3b30b-c808-4193-a74e-8c0999b0374b","UKR046","UN7500012",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416632","61a28e35-4897-45d0-8c50-b91cdb3864e9","UKR046","UN7500010",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416633","64d0cb62-2a3c-4403-8bbb-fe3fc8833441","UKR046","UN7500008",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416634","483ad0d3-8ab7-46db-995e-ec2279814f15","UKR046","UN7500009",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416635","3a399c2f-cb62-48d2-a8cc-805334a8b543","UKR046","UN7500004",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416637","7d145a86-2e39-484e-98b2-a8d516039006","UKR046","UN7500006",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1978----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416638","a5453bf2-e465-4268-9eb6-44ea2c315fe3","UKR046","UN7500007",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416639","1e0bd3a0-e782-4e5b-a890-ed92396c4337","UKR046","UN7500003",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416640","16b10b18-4d79-4690-8b8f-fab4aca8ccc7","UKR046","UN7500002",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416641","52d450fc-7f78-4729-a987-54bb2ead172d","UKR046","UN7500001",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416642","d0aba763-2c83-45fb-8c18-8b988fc54c9c","UKR030","UN7500099",,"Juglans","nigra","L.","","","Juglans nigra L.","USA","",,"","","false","","20","",,"","","1285","2023-11-18 10:02:49"
"3416643","b661abe2-d570-472e-82a8-89c8b96de507","UKR030","UN7500098",,"Juglans","ailantifolia","Carr.","var. cordiformis","","Juglans ailantifolia Carr. var. cordiformis","USA","",,"","","false","","20","",,"","","1285","2023-11-18 10:28:31"
"3416644","acf54063-5f5f-4f2c-b9d0-57e7cb02ad1f","UKR030","UN7500093",,"Juglans","hindsii","(Jeps.) Jeps.","","","Juglans hindsii (Jeps.) Jeps.","USA","",,"","","false","","20","",,"","","1285","2023-11-18 09:52:22"
"3416651","9dd2fe40-4c1f-42fb-866c-a406389ab43d","UKR030","UN7500091",,"Juglans","cinerea","L.","","","Juglans cinerea L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 11:16:57"
"3416653","b46ff5ed-0659-4fd9-8ac5-a300db3810ae","UKR030","UN7500096",,"Juglans","mandshurica","Maxim.","","","Juglans mandshurica Maxim.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 10:09:09"
"3416656","e43645df-f722-4628-9849-ac65d3966eef","UKR046","UN7500126",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416657","0778a771-9dea-4178-baaf-32c0f4f16c0e","UKR030","UN7500094",,"Juglans","mandshurica","Maxim.","","","Juglans mandshurica Maxim.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 10:09:09"
"3416658","a4f704f4-a7a3-4be2-aee6-506389689686","UKR046","UN7500130",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416659","c7888973-458b-4dc9-b12a-a04d7fa11979","UKR046","UN7500129",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416660","e2593bc4-59f9-4521-b3d7-24c80054afb8","UKR046","UN7500132",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416661","c9a0dbdc-2ecc-4a5e-b901-01c286b686fb","UKR046","UN7500131",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416662","710b829d-5330-4775-8101-a0cf2a031157","UKR046","UN7500144",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416663","6fae8054-574b-4d0b-9a90-a60a56efb976","UKR046","UN7500134",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416664","749475dd-1e50-410f-843d-068a8d8b53e8","UKR046","UN7500133",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416665","6ef907e0-8473-43bb-b760-9b7354b6caf4","UKR046","UN7500138",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416666","556a4fc1-4cb4-4707-90e3-d3ca6058d9f0","UKR046","UN7500128",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416667","1daf1689-51e4-4623-a3dd-3a8f1fbabb44","UKR046","UN7500136",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416668","cc0e314d-bd8a-4f76-b3f6-349b0f2c01b2","UKR046","UN7500139",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416669","cba16b87-ed5b-40f9-a262-dd930bbc29b9","UKR046","UN7500141",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416670","a28e7c33-031c-415f-8e2a-c78f4a4e6e4d","UKR046","UN7500171",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416671","6f222395-b96c-4bff-8e9b-46c6833ee56e","UKR046","UN7500140",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416672","fba55f66-2741-46b9-86e0-7da0d0f313dc","UKR046","UN7500143",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416673","284a21b7-6b5e-42aa-89de-cc9b92b1d07b","UKR046","UN7500179",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416674","1b6334b7-6803-4ba0-a981-f4d371dcf8ed","UKR046","UN7500118",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416675","b17fa8c2-16b8-4202-a8ed-5f183a9aaf34","UKR046","UN7500120",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416676","84632b6a-f60a-4734-90d3-297f3f2036ed","UKR046","UN7500135",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416677","820e2c62-b88a-4c60-860d-bc080d68f52b","UKR046","UN7500116",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416678","a90cacd6-ae89-44a3-a69d-13a826db81a5","UKR046","UN7500115",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416679","ec278cfd-5d9e-4fc5-9373-6003f55a9363","UKR046","UN7500113",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416680","2570aea1-a0ed-4e1e-93ac-3a2596dfaec7","UKR046","UN7500117",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416682","6183274c-f3d3-48cd-b9d1-443b057fa01e","UKR046","UN7500119",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416683","4ca2c16d-c6b3-4d75-93f2-e123debc1793","UKR046","UN7500127",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416686","cfc09503-6c96-4883-885f-220c46c9005c","UKR046","UN7500121",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416691","601d8684-94de-4289-96f1-2a5af0fd4283","UKR046","UN7500146",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416692","318ba0ce-49c7-4f36-896b-27837a90f8a9","UKR046","UN7500125",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416696","161f3514-0f0e-4aaf-a5a7-16dc5f749277","UKR046","UN7500166",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416697","b6f4f864-722b-47bf-9199-65b86cd148c4","UKR046","UN7500168",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416698","32c37fe7-b8a1-46a8-88fd-36c3126e98d0","UKR046","UN7500170",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:24:55"
"3416702","58b67d3e-53a1-4d2f-b140-102f98680649","UKR046","UN7500162",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416703","d51a36f5-8b03-4950-89e4-8020645b5c93","UKR046","UN7500174",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416704","7a43591a-8707-4a52-b2a9-8c426b6c2424","UKR046","UN7500177",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:25:00"
"3416705","07d565e5-2cf2-4a57-ba4e-1e382d81d7cd","UKR046","UN7500176",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:25:00"
"3416706","0915b2dc-d23d-4eac-9f94-c0c748878711","UKR046","UN7500175",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416708","aa5bdba1-feef-44a0-8fed-35c747cd6c9f","UKR046","UN7500169",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416709","aa65ba42-3ede-45cd-874d-5b34337066f1","UKR046","UN7500152",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416710","b81fc9ab-ea5c-4f5d-9e6e-841c170b6835","UKR046","UN7500148",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416711","ac812ecd-93ef-4484-b928-14380922fc9f","UKR046","UN7500147",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416712","82619c1a-9f4a-48ef-a6e0-6c6eb875abdd","UKR046","UN7500151",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416715","40bfa8f0-3279-458d-a4c7-490747aab614","UKR046","UN7500145",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:25:00"
"3416717","1c6ca0a5-0d56-4185-a27c-23b6e0ed85e9","UKR046","UN7500161",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416718","2696835c-40e3-4417-b6ec-b0f933836e17","UKR046","UN7500157",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:25:00"
"3416719","ffcf8b42-e984-40e5-b248-51233237aac8","UKR046","UN7500156",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2023-11-18 08:25:00"
"3416720","5d4425ce-486d-4af3-8aaa-10f11a22888d","UKR046","UN7500155",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416721","06d61681-abc1-4f88-92e9-2921a9757590","UKR046","UN7500158",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","",,"","","1285","2024-10-28 15:04:46"
"3416793","28a7fd50-8b41-44fb-8c9a-c91c1037a5b8","UKR033","UN7500052",,"Juglans","regia","L.","","","Juglans regia L.","UKR","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416794","e8bc6ddf-6d38-492d-b032-3ccdac830b9b","UKR033","UN7500047",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1987----","","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416795","a265e45d-f247-4c08-927a-dfad79fd5ac8","UKR033","UN7500044",,"Juglans","regia","L.","var. vera","DC.","Juglans regia L. var. vera DC.","MDA","","1967----","","","false","","20","300","UKR027","","","1285","2023-11-18 10:41:43"
"3416796","a31be0da-998b-4413-ae1c-3d182c8c9fcb","UKR033","UN7500045",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1987----","","","false","","20","100","UKR046","","","1285","2023-11-18 09:52:30"
"3416797","57be633d-43e4-41f2-a53e-3039d1af5ffa","UKR033","UN7500043",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1989----","","","false","","20","100","UKR046","","","1285","2024-10-28 15:03:16"
"3416798","d28286d2-717d-4d44-8721-3fa4a9c74a77","UKR033","UN7500041",,"Juglans","regia","L.","","","Juglans regia L.","MDA","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416799","909bee73-9381-496a-8ce6-d19711d2a5b0","UKR033","UN7500040",,"Juglans","regia","L.","var. vera","DC.","Juglans regia L. var. vera DC.","MDA","","1967----","","","false","","20","300","UKR027","","","1285","2023-11-18 10:41:43"
"3416800","01cf80ac-ef04-43c3-97c7-be70819f006f","UKR033","UN7500038",,"Juglans","regia","L.","","","Juglans regia L.","MDA","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416801","490cd4aa-c0cd-48e3-a1ff-eaf105bd73ca","UKR033","UN7500039",,"Juglans","regia","L.","var. vera","DC.","Juglans regia L. var. vera DC.","MDA","","1967----","","","false","","20","300","UKR027;UKR046","","","1285","2023-11-18 10:41:43"
"3416802","a4949046-d871-453f-b896-e5584a56a15e","UKR033","UN7500036",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1995----","","","false","","20","100",,"","","1285","2023-11-18 09:52:30"
"3416803","e89eaf9d-7b46-4008-91b9-77ee19d37958","UKR033","UN7500037",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1995----","","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416804","6da97b88-0363-409e-b2e9-3e2b2e72d828","UKR033","UN7500035",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1995----","","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416805","83490609-7121-4fd2-83f7-a3ae5cdf6fb6","UKR033","UN7500033",,"Juglans","regia","L.","","","Juglans regia L.","MDA","",,"","","false","","20","100",,"","","1285","2024-10-28 15:03:16"
"3416806","4f184cea-8439-42bc-bc4e-59519387a2cf","UKR033","UN7500034",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1997----","","","false","","20","",,"","","1285","2024-10-28 15:03:16"
"3416807","76bf3983-9eaf-4950-bf2b-c60d2a5a62ec","UKR046","UN7500031",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1977----","","","false","","20","",,"","","1285","2023-11-18 08:25:00"
"3416808","bf4a0f8f-8606-40de-9072-23ed72784507","UKR046","UN7500032",,"Juglans","regia","L.","","","Juglans regia L.","UKR","","1978----","","","false","","20","",,"","","1285","2023-11-18 08:25:00"
